"2020-05-28", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Toevoegen of dit natuurreservaat toegangkelijk is", null
"2020-05-29", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Toevoegen of dit natuurreservaat toegangkelijk is", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Toevoegen of dit natuurreservaat toegangkelijk is", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 2, "Updaten van metadata met Mapcomplete", null
"2020-05-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 4, "Updaten van metadata met Mapcomplete", null
"2020-06-01", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 2, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-06", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-10", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-10", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-10", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-10", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-10", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-11", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-11", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-18", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-19", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-23", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-23", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-23", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-23", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-23", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Updaten van metadata met Mapcomplete", null
"2020-06-24", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-25", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-25", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-25", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Updaten van metadata met Mapcomplete", null
"2020-06-27", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-27", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-27", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-27", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-28", "Janvdvn", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-28", "Janvdvn", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-28", "Janvdvn", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-28", "Janvdvn", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-06-29", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 1, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Kathelijne", null, null, "MapComplete 0.0.0", 1, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Kathelijne", null, null, "MapComplete 0.0.0", 1, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tobias Daneels", null, null, "MapComplete 0.0.0", 1, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-02", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Thierry1030", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Thierry1030", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-03", "Thierry1030", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "joost schouppe", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-04", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 2, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 2, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 2, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 3, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 3, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-05", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 4, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
